date,state,fips,cases,deaths
29/06/2020,Cusco,8,29,0
29/06/2020,Huancavelica,9,14,0
29/06/2020,Huanuco,10,77,0
29/06/2020,Ica,11,133,0
29/06/2020,Junin,12,116,0
29/06/2020,La Libertad,13,113,0
29/06/2020,Lambayeque,14,57,0
29/06/2020,Lima,15,1051,0
29/06/2020,Lima Region,16,146,0
29/06/2020,Loreto,17,52,0
29/06/2020,Madre de Dios,18,41,0
29/06/2020,Moquegua,19,6,0
29/06/2020,Pasco,20,15,0
29/06/2020,Piura,21,128,0
29/06/2020,Puno,22,24,0
29/06/2020,San Martin,23,211,0
29/06/2020,Tumbes,24,87,0
29/06/2020,Ucayali,25,42,0
30/06/2020,Amazonas,1,101,0
30/06/2020,Ancash,2,131,0
30/06/2020,Apurimac,3,8,0
30/06/2020,Arequipa,4,134,0
30/06/2020,Ayacucho,5,43,0
30/06/2020,Cajamarca,6,92,0
30/06/2020,Callao,7,144,0
30/06/2020,Cusco,8,27,0
30/06/2020,Huancavelica,9,7,0
30/06/2020,Huanuco,10,95,0
30/06/2020,Ica,11,93,0
30/06/2020,Junin,12,68,0
30/06/2020,La Libertad,13,208,0
30/06/2020,Lambayeque,14,135,0
30/06/2020,Lima,15,1336,0
30/06/2020,Lima Region,16,146,0
30/06/2020,Loreto,17,57,0
30/06/2020,Madre de Dios,18,74,0
30/06/2020,Moquegua,19,53,0
30/06/2020,Pasco,20,13,0
30/06/2020,Piura,21,220,0
30/06/2020,Puno,22,20,0
30/06/2020,San Martin,23,256,0
30/06/2020,Tumbes,24,143,0
30/06/2020,Ucayali,25,107,0
1/07/2020,Amazonas,1,72,0
1/07/2020,Ancash,2,145,0
1/07/2020,Apurimac,3,6,0
1/07/2020,Arequipa,4,186,0
1/07/2020,Ayacucho,5,32,0
1/07/2020,Cajamarca,6,65,0
1/07/2020,Callao,7,55,0
1/07/2020,Cusco,8,18,0
1/07/2020,Huancavelica,9,11,0
1/07/2020,Huanuco,10,82,0
1/07/2020,Ica,11,176,0
1/07/2020,Junin,12,74,0
1/07/2020,La Libertad,13,156,0
1/07/2020,Lambayeque,14,133,0
1/07/2020,Lima,15,1348,0
1/07/2020,Lima Region,16,188,0
1/07/2020,Loreto,17,123,0
1/07/2020,Madre de Dios,18,78,0
1/07/2020,Moquegua,19,35,0
1/07/2020,Pasco,20,13,0
1/07/2020,Piura,21,234,0
1/07/2020,Puno,22,19,0
1/07/2020,San Martin,23,189,0
1/07/2020,Tumbes,24,57,0
1/07/2020,Ucayali,25,145,0
2/07/2020,Amazonas,1,72,0
2/07/2020,Ancash,2,125,0
2/07/2020,Apurimac,3,9,0
2/07/2020,Arequipa,4,115,0
2/07/2020,Ayacucho,5,48,0
2/07/2020,Cajamarca,6,159,0
2/07/2020,Callao,7,52,0
2/07/2020,Cusco,8,36,0
2/07/2020,Huancavelica,9,11,0
2/07/2020,Huanuco,10,71,0
2/07/2020,Ica,11,164,0
2/07/2020,Junin,12,83,0
2/07/2020,La Libertad,13,212,0
2/07/2020,Lambayeque,14,113,0
2/07/2020,Lima,15,1111,0
2/07/2020,Lima Region,16,182,0
2/07/2020,Loreto,17,73,0
2/07/2020,Madre de Dios,18,72,0
2/07/2020,Moquegua,19,21,0
2/07/2020,Pasco,20,22,0
2/07/2020,Piura,21,177,0
2/07/2020,Puno,22,20,0
2/07/2020,San Martin,23,205,0
2/07/2020,Tumbes,24,119,0
2/07/2020,Ucayali,25,48,0
3/07/2020,Amazonas,1,203,0
3/07/2020,Ancash,2,136,0
3/07/2020,Apurimac,3,8,0
3/07/2020,Arequipa,4,119,0
3/07/2020,Ayacucho,5,25,0
3/07/2020,Cajamarca,6,94,0
3/07/2020,Callao,7,84,0
3/07/2020,Cusco,8,27,0
3/07/2020,Huancavelica,9,15,0
3/07/2020,Huanuco,10,204,0
3/07/2020,Ica,11,180,0
3/07/2020,Junin,12,121,0
3/07/2020,La Libertad,13,233,0
3/07/2020,Lambayeque,14,153,0
3/07/2020,Lima,15,1413,0
3/07/2020,Lima Region,16,200,0
3/07/2020,Loreto,17,61,0
3/07/2020,Madre de Dios,18,72,0
3/07/2020,Moquegua,19,38,0
3/07/2020,Pasco,20,6,0
3/07/2020,Piura,21,146,0
3/07/2020,Puno,22,18,0
3/07/2020,San Martin,23,158,0
3/07/2020,Tumbes,24,48,0
3/07/2020,Ucayali,25,139,0
4/07/2020,Amazonas,1,84,0
4/07/2020,Ancash,2,127,0
4/07/2020,Apurimac,3,5,0
4/07/2020,Arequipa,4,210,0
4/07/2020,Ayacucho,5,48,0
4/07/2020,Cajamarca,6,111,0
4/07/2020,Callao,7,61,0
4/07/2020,Cusco,8,45,0
4/07/2020,Huancavelica,9,18,0
4/07/2020,Huanuco,10,242,0
4/07/2020,Ica,11,176,0
4/07/2020,Junin,12,75,0
4/07/2020,La Libertad,13,194,0
4/07/2020,Lambayeque,14,88,0
4/07/2020,Lima,15,1290,0
4/07/2020,Lima Region,16,112,0
4/07/2020,Loreto,17,69,0
4/07/2020,Madre de Dios,18,58,0
4/07/2020,Moquegua,19,52,0
4/07/2020,Pasco,20,19,0
4/07/2020,Piura,21,143,0
4/07/2020,Puno,22,20,0
4/07/2020,San Martin,23,154,0
4/07/2020,Tumbes,24,41,0
4/07/2020,Ucayali,25,57,0
5/07/2020,Amazonas,1,23,0
5/07/2020,Ancash,2,47,0
5/07/2020,Apurimac,3,3,0
5/07/2020,Arequipa,4,68,0
5/07/2020,Ayacucho,5,14,0
5/07/2020,Cajamarca,6,97,0
5/07/2020,Callao,7,35,0
5/07/2020,Cusco,8,26,0
5/07/2020,Huancavelica,9,24,0
5/07/2020,Huanuco,10,37,0
5/07/2020,Ica,11,134,0
5/07/2020,Junin,12,162,0
5/07/2020,La Libertad,13,43,0
5/07/2020,Lambayeque,14,38,0
5/07/2020,Lima,15,1126,0
5/07/2020,Lima Region,16,99,0
5/07/2020,Loreto,17,44,0
5/07/2020,Madre de Dios,18,12,0
5/07/2020,Moquegua,19,10,0
5/07/2020,Pasco,20,11,0
5/07/2020,Piura,21,53,0
5/07/2020,Puno,22,15,0
5/07/2020,San Martin,23,100,0
5/07/2020,Tumbes,24,30,0
5/07/2020,Ucayali,25,48,0
6/07/2020,Amazonas,1,145,0
6/07/2020,Ancash,2,170,0
6/07/2020,Apurimac,3,6,0
6/07/2020,Arequipa,4,78,0
6/07/2020,Ayacucho,5,48,0
6/07/2020,Cajamarca,6,149,0
6/07/2020,Callao,7,73,0
6/07/2020,Cusco,8,40,0
6/07/2020,Huancavelica,9,24,0
6/07/2020,Huanuco,10,109,0
6/07/2020,Ica,11,190,0
6/07/2020,Junin,12,187,0
6/07/2020,La Libertad,13,177,0
6/07/2020,Lambayeque,14,153,0
6/07/2020,Lima,15,1432,0
6/07/2020,Lima Region,16,187,0
6/07/2020,Loreto,17,109,0
6/07/2020,Madre de Dios,18,58,0
6/07/2020,Moquegua,19,39,0
6/07/2020,Pasco,20,24,0
6/07/2020,Piura,21,94,0
6/07/2020,Puno,22,23,0
6/07/2020,San Martin,23,89,0
6/07/2020,Tumbes,24,40,0
6/07/2020,Ucayali,25,101,0
7/07/2020,Amazonas,1,121,0
7/07/2020,Ancash,2,199,0
7/07/2020,Apurimac,3,11,0
7/07/2020,Arequipa,4,175,0
7/07/2020,Ayacucho,5,43,0
7/07/2020,Cajamarca,6,167,0
7/07/2020,Callao,7,165,0
7/07/2020,Cusco,8,38,0
7/07/2020,Huancavelica,9,14,0
7/07/2020,Huanuco,10,122,0
7/07/2020,Ica,11,159,0
7/07/2020,Junin,12,100,0
7/07/2020,La Libertad,13,181,0
7/07/2020,Lambayeque,14,106,0
7/07/2020,Lima,15,1581,0
7/07/2020,Lima Region,16,219,0
7/07/2020,Loreto,17,115,0
7/07/2020,Madre de Dios,18,51,0
7/07/2020,Moquegua,19,40,0
7/07/2020,Pasco,20,22,0
7/07/2020,Piura,21,154,0
7/07/2020,Puno,22,20,0
7/07/2020,San Martin,23,62,0
7/07/2020,Tumbes,24,35,0
7/07/2020,Ucayali,25,102,0
8/07/2020,Amazonas,1,120,0
8/07/2020,Ancash,2,87,0
8/07/2020,Apurimac,3,2,0
8/07/2020,Arequipa,4,168,0
8/07/2020,Ayacucho,5,57,0
8/07/2020,Cajamarca,6,134,0
8/07/2020,Callao,7,91,0
8/07/2020,Cusco,8,28,0
8/07/2020,Huancavelica,9,11,0
8/07/2020,Huanuco,10,43,0
8/07/2020,Ica,11,97,0
8/07/2020,Junin,12,57,0
8/07/2020,La Libertad,13,114,0
8/07/2020,Lambayeque,14,157,0
8/07/2020,Lima,15,926,0
8/07/2020,Lima Region,16,131,0
8/07/2020,Loreto,17,55,0
8/07/2020,Madre de Dios,18,9,0
8/07/2020,Moquegua,19,33,0
8/07/2020,Pasco,20,27,0
8/07/2020,Piura,21,106,0
8/07/2020,Puno,22,6,0
8/07/2020,San Martin,23,45,0
8/07/2020,Tumbes,24,18,0
8/07/2020,Ucayali,25,56,0
9/07/2020,Amazonas,1,67,0
9/07/2020,Ancash,2,50,0
9/07/2020,Apurimac,3,3,0
9/07/2020,Arequipa,4,132,0
9/07/2020,Ayacucho,5,33,0
9/07/2020,Cajamarca,6,65,0
9/07/2020,Callao,7,114,0
9/07/2020,Cusco,8,25,0
9/07/2020,Huancavelica,9,9,0
9/07/2020,Huanuco,10,118,0
9/07/2020,Ica,11,116,0
9/07/2020,Junin,12,26,0
9/07/2020,La Libertad,13,127,0
9/07/2020,Lambayeque,14,50,0
9/07/2020,Lima,15,1095,0
9/07/2020,Lima Region,16,72,0
9/07/2020,Loreto,17,58,0
9/07/2020,Madre de Dios,18,9,0
9/07/2020,Moquegua,19,24,0
9/07/2020,Pasco,20,9,0
9/07/2020,Piura,21,59,0
9/07/2020,Puno,22,3,0
9/07/2020,San Martin,23,80,0
9/07/2020,Tumbes,24,40,0
9/07/2020,Ucayali,25,48,0
10/07/2020,Amazonas,1,78,0
10/07/2020,Ancash,2,151,0
10/07/2020,Apurimac,3,14,0
10/07/2020,Arequipa,4,333,0
10/07/2020,Ayacucho,5,71,0
10/07/2020,Cajamarca,6,180,0
10/07/2020,Callao,7,115,0
10/07/2020,Cusco,8,94,0
10/07/2020,Huancavelica,9,20,0
10/07/2020,Huanuco,10,119,0
10/07/2020,Ica,11,182,0
10/07/2020,Junin,12,150,0
10/07/2020,La Libertad,13,303,0
10/07/2020,Lambayeque,14,162,0
10/07/2020,Lima,15,1691,0
10/07/2020,Lima Region,16,232,0
10/07/2020,Loreto,17,110,0
10/07/2020,Madre de Dios,18,53,0
10/07/2020,Moquegua,19,79,0
10/07/2020,Pasco,20,72,0
10/07/2020,Piura,21,269,0
10/07/2020,Puno,22,21,0
10/07/2020,San Martin,23,160,0
10/07/2020,Tumbes,24,70,0
10/07/2020,Ucayali,25,163,0
11/07/2020,Amazonas,1,92,0
11/07/2020,Ancash,2,189,0
11/07/2020,Apurimac,3,28,0
11/07/2020,Arequipa,4,320,0
11/07/2020,Ayacucho,5,50,0
11/07/2020,Cajamarca,6,165,0
11/07/2020,Callao,7,77,0
11/07/2020,Cusco,8,87,0
11/07/2020,Huancavelica,9,16,0
11/07/2020,Huanuco,10,233,0
11/07/2020,Ica,11,153,0
11/07/2020,Junin,12,201,0
11/07/2020,La Libertad,13,203,0
11/07/2020,Lambayeque,14,114,0
11/07/2020,Lima,15,1248,0
11/07/2020,Lima Region,16,266,0
11/07/2020,Loreto,17,89,0
11/07/2020,Madre de Dios,18,39,0
11/07/2020,Moquegua,19,57,0
11/07/2020,Pasco,20,34,0
11/07/2020,Piura,21,240,0
11/07/2020,Puno,22,12,0
11/07/2020,San Martin,23,84,0
11/07/2020,Tumbes,24,74,0
11/07/2020,Ucayali,25,113,0
12/07/2020,Amazonas,1,89,0
12/07/2020,Ancash,2,103,0
12/07/2020,Apurimac,3,1,0
12/07/2020,Arequipa,4,54,0
12/07/2020,Ayacucho,5,23,0
12/07/2020,Cajamarca,6,102,0
12/07/2020,Callao,7,61,0
12/07/2020,Cusco,8,13,0
12/07/2020,Huancavelica,9,24,0
12/07/2020,Huanuco,10,182,0
12/07/2020,Ica,11,56,0
12/07/2020,Junin,12,114,0
12/07/2020,La Libertad,13,74,0
12/07/2020,Lambayeque,14,41,0
12/07/2020,Lima,15,1073,0
12/07/2020,Lima Region,16,90,0
12/07/2020,Loreto,17,49,0
12/07/2020,Madre de Dios,18,9,0
12/07/2020,Moquegua,19,25,0
12/07/2020,Pasco,20,20,0
12/07/2020,Piura,21,51,0
12/07/2020,Puno,22,15,0
12/07/2020,San Martin,23,43,0
12/07/2020,Tumbes,24,17,0
12/07/2020,Ucayali,25,36,0
13/07/2020,Amazonas,1,77,0
13/07/2020,Ancash,2,55,0
13/07/2020,Apurimac,3,1,0
13/07/2020,Arequipa,4,112,0
13/07/2020,Ayacucho,5,39,0
13/07/2020,Cajamarca,6,94,0
13/07/2020,Callao,7,54,0
13/07/2020,Cusco,8,82,0
13/07/2020,Huancavelica,9,15,0
13/07/2020,Huanuco,10,67,0
13/07/2020,Ica,11,96,0
13/07/2020,Junin,12,42,0
13/07/2020,La Libertad,13,113,0
13/07/2020,Lambayeque,14,66,0
13/07/2020,Lima,15,1763,0
13/07/2020,Lima Region,16,121,0
13/07/2020,Loreto,17,71,0
13/07/2020,Madre de Dios,18,15,0
13/07/2020,Moquegua,19,21,0
13/07/2020,Pasco,20,27,0
13/07/2020,Piura,21,69,0
13/07/2020,Puno,22,7,0
13/07/2020,San Martin,23,43,0
13/07/2020,Tumbes,24,10,0
13/07/2020,Ucayali,25,23,0
14/07/2020,Amazonas,1,114,0
14/07/2020,Ancash,2,148,0
14/07/2020,Apurimac,3,6,0
14/07/2020,Arequipa,4,202,0
14/07/2020,Ayacucho,5,78,0
14/07/2020,Cajamarca,6,135,0
14/07/2020,Callao,7,60,0
14/07/2020,Cusco,8,67,0
14/07/2020,Huancavelica,9,19,0
14/07/2020,Huanuco,10,194,0
14/07/2020,Ica,11,178,0
14/07/2020,Junin,12,160,0
14/07/2020,La Libertad,13,120,0
14/07/2020,Lambayeque,14,98,0
14/07/2020,Lima,15,1654,0
14/07/2020,Lima Region,16,385,0
14/07/2020,Loreto,17,77,0
14/07/2020,Madre de Dios,18,77,0
14/07/2020,Moquegua,19,91,0
14/07/2020,Pasco,20,16,0
14/07/2020,Piura,21,83,0
14/07/2020,Puno,22,9,0
14/07/2020,San Martin,23,82,0
14/07/2020,Tumbes,24,10,0
14/07/2020,Ucayali,25,70,0
15/07/2020,Amazonas,1,84,0
15/07/2020,Ancash,2,94,0
15/07/2020,Apurimac,3,11,0
15/07/2020,Arequipa,4,253,0
15/07/2020,Ayacucho,5,75,0
15/07/2020,Cajamarca,6,144,0
15/07/2020,Callao,7,146,0
15/07/2020,Cusco,8,70,0
15/07/2020,Huancavelica,9,10,0
15/07/2020,Huanuco,10,107,0
15/07/2020,Ica,11,202,0
15/07/2020,Junin,12,77,0
15/07/2020,La Libertad,13,255,0
15/07/2020,Lambayeque,14,89,0
15/07/2020,Lima,15,2009,0
15/07/2020,Lima Region,16,220,0
15/07/2020,Loreto,17,81,0
15/07/2020,Madre de Dios,18,2,0
15/07/2020,Moquegua,19,49,0
15/07/2020,Pasco,20,15,0
15/07/2020,Piura,21,128,0
15/07/2020,Puno,22,18,0
15/07/2020,San Martin,23,82,0
15/07/2020,Tumbes,24,77,0
15/07/2020,Ucayali,25,92,0
16/07/2020,Amazonas,1,113,0
16/07/2020,Ancash,2,130,0
16/07/2020,Apurimac,3,12,0
16/07/2020,Arequipa,4,208,0
16/07/2020,Ayacucho,5,90,0
16/07/2020,Cajamarca,6,99,0
16/07/2020,Callao,7,153,0
16/07/2020,Cusco,8,54,0
16/07/2020,Huancavelica,9,18,0
16/07/2020,Huanuco,10,140,0
16/07/2020,Ica,11,207,0
16/07/2020,Junin,12,164,0
16/07/2020,La Libertad,13,137,0
16/07/2020,Lambayeque,14,102,0
16/07/2020,Lima,15,2084,0
16/07/2020,Lima Region,16,266,0
16/07/2020,Loreto,17,73,0
16/07/2020,Madre de Dios,18,18,0
16/07/2020,Moquegua,19,86,0
16/07/2020,Pasco,20,14,0
16/07/2020,Piura,21,84,0
16/07/2020,Puno,22,74,0
16/07/2020,San Martin,23,91,0
16/07/2020,Tumbes,24,13,0
16/07/2020,Ucayali,25,68,0
17/07/2020,Amazonas,1,325,0
17/07/2020,Ancash,2,97,0
17/07/2020,Apurimac,3,13,0
17/07/2020,Arequipa,4,200,0
17/07/2020,Ayacucho,5,115,0
17/07/2020,Cajamarca,6,93,0
17/07/2020,Callao,7,172,0
17/07/2020,Cusco,8,85,0
17/07/2020,Huancavelica,9,49,0
17/07/2020,Huanuco,10,204,0
17/07/2020,Ica,11,334,0
17/07/2020,Junin,12,166,0
17/07/2020,La Libertad,13,166,0
17/07/2020,Lambayeque,14,113,0
17/07/2020,Lima,15,2021,0
17/07/2020,Lima Region,16,252,0
17/07/2020,Loreto,17,112,0
17/07/2020,Madre de Dios,18,48,0
17/07/2020,Moquegua,19,123,0
17/07/2020,Pasco,20,19,0
17/07/2020,Piura,21,132,0
17/07/2020,Puno,22,13,0
17/07/2020,San Martin,23,84,0
17/07/2020,Tumbes,24,88,0
17/07/2020,Ucayali,25,51,0
18/07/2020,Amazonas,1,151,0
18/07/2020,Ancash,2,154,0
18/07/2020,Apurimac,3,19,0
18/07/2020,Arequipa,4,323,0
18/07/2020,Ayacucho,5,105,0
18/07/2020,Cajamarca,6,195,0
18/07/2020,Callao,7,135,0
18/07/2020,Cusco,8,120,0
18/07/2020,Huancavelica,9,27,0
18/07/2020,Huanuco,10,206,0
18/07/2020,Ica,11,260,0
18/07/2020,Junin,12,142,0
18/07/2020,La Libertad,13,239,0
18/07/2020,Lambayeque,14,150,0
18/07/2020,Lima,15,1800,0
18/07/2020,Lima Region,16,250,0
18/07/2020,Loreto,17,69,0
18/07/2020,Madre de Dios,18,43,0
18/07/2020,Moquegua,19,76,0
18/07/2020,Pasco,20,34,0
18/07/2020,Piura,21,183,0
18/07/2020,Puno,22,40,0
18/07/2020,San Martin,23,169,0
18/07/2020,Tumbes,24,32,0
18/07/2020,Ucayali,25,111,0
19/07/2020,Amazonas,1,46,0
19/07/2020,Ancash,2,67,0
19/07/2020,Apurimac,3,2,0
19/07/2020,Arequipa,4,70,0
19/07/2020,Ayacucho,5,25,0
19/07/2020,Cajamarca,6,69,0
19/07/2020,Callao,7,20,0
19/07/2020,Cusco,8,25,0
19/07/2020,Huancavelica,9,17,0
19/07/2020,Huanuco,10,86,0
19/07/2020,Ica,11,58,0
19/07/2020,Junin,12,57,0
19/07/2020,La Libertad,13,36,0
19/07/2020,Lambayeque,14,23,0
19/07/2020,Lima,15,1185,0
19/07/2020,Lima Region,16,41,0
19/07/2020,Loreto,17,18,0
19/07/2020,Madre de Dios,18,9,0
19/07/2020,Moquegua,19,57,0
19/07/2020,Pasco,20,12,0
19/07/2020,Piura,21,102,0
19/07/2020,Puno,22,73,0
19/07/2020,San Martin,23,36,0
19/07/2020,Tumbes,24,15,0
19/07/2020,Ucayali,25,57,0
20/07/2020,Amazonas,1,136,0
20/07/2020,Ancash,2,129,0
20/07/2020,Apurimac,3,11,0
20/07/2020,Arequipa,4,160,0
20/07/2020,Ayacucho,5,104,0
20/07/2020,Cajamarca,6,92,0
20/07/2020,Callao,7,60,0
20/07/2020,Cusco,8,86,0
20/07/2020,Huancavelica,9,42,0
20/07/2020,Huanuco,10,56,0
20/07/2020,Ica,11,91,0
20/07/2020,Junin,12,107,0
20/07/2020,La Libertad,13,105,0
20/07/2020,Lambayeque,14,62,0
20/07/2020,Lima,15,1611,0
20/07/2020,Lima Region,16,374,0
20/07/2020,Loreto,17,146,0
20/07/2020,Madre de Dios,18,73,0
20/07/2020,Moquegua,19,52,0
20/07/2020,Pasco,20,18,0
20/07/2020,Piura,21,115,0
20/07/2020,Puno,22,41,0
20/07/2020,San Martin,23,64,0
20/07/2020,Tumbes,24,19,0
20/07/2020,Ucayali,25,35,0
21/07/2020,Amazonas,1,86,0
21/07/2020,Ancash,2,95,0
21/07/2020,Apurimac,3,17,0
21/07/2020,Arequipa,4,399,0
21/07/2020,Ayacucho,5,80,0
21/07/2020,Cajamarca,6,129,0
21/07/2020,Callao,7,108,0
21/07/2020,Cusco,8,138,0
21/07/2020,Huancavelica,9,6,0
21/07/2020,Huanuco,10,124,0
21/07/2020,Ica,11,200,0
21/07/2020,Junin,12,120,0
21/07/2020,La Libertad,13,199,0
21/07/2020,Lambayeque,14,117,0
21/07/2020,Lima,15,2002,0
21/07/2020,Lima Region,16,261,0
21/07/2020,Loreto,17,77,0
21/07/2020,Madre de Dios,18,58,0
21/07/2020,Moquegua,19,120,0
21/07/2020,Pasco,20,28,0
21/07/2020,Piura,21,182,0
21/07/2020,Puno,22,38,0
21/07/2020,San Martin,23,132,0
21/07/2020,Tumbes,24,17,0
21/07/2020,Ucayali,25,41,0
22/07/2020,Amazonas,1,140,0
22/07/2020,Ancash,2,144,0
22/07/2020,Apurimac,3,14,0
22/07/2020,Arequipa,4,523,0
22/07/2020,Ayacucho,5,108,0
22/07/2020,Cajamarca,6,172,0
22/07/2020,Callao,7,175,0
22/07/2020,Cusco,8,214,0
22/07/2020,Huancavelica,9,58,0
22/07/2020,Huanuco,10,129,0
22/07/2020,Ica,11,256,0
22/07/2020,Junin,12,191,0
22/07/2020,La Libertad,13,213,0
22/07/2020,Lambayeque,14,152,0
22/07/2020,Lima,15,2313,0
22/07/2020,Lima Region,16,284,0
22/07/2020,Loreto,17,69,0
22/07/2020,Madre de Dios,18,67,0
22/07/2020,Moquegua,19,128,0
22/07/2020,Pasco,20,31,0
22/07/2020,Piura,21,164,0
22/07/2020,Puno,22,72,0
22/07/2020,San Martin,23,155,0
22/07/2020,Tumbes,24,74,0
22/07/2020,Ucayali,25,41,0
23/07/2020,Amazonas,1,191,0
23/07/2020,Ancash,2,236,0
23/07/2020,Apurimac,3,14,0
23/07/2020,Arequipa,4,343,0
23/07/2020,Ayacucho,5,72,0
23/07/2020,Cajamarca,6,133,0
23/07/2020,Callao,7,190,0
23/07/2020,Cusco,8,61,0
23/07/2020,Huancavelica,9,63,0
23/07/2020,Huanuco,10,130,0
23/07/2020,Ica,11,421,0
23/07/2020,Junin,12,157,0
23/07/2020,La Libertad,13,252,0
23/07/2020,Lambayeque,14,137,0
23/07/2020,Lima,15,1995,0
23/07/2020,Lima Region,16,224,0
23/07/2020,Loreto,17,149,0
23/07/2020,Madre de Dios,18,87,0
23/07/2020,Moquegua,19,86,0
23/07/2020,Pasco,20,31,0
23/07/2020,Piura,21,160,0
23/07/2020,Puno,22,88,0
23/07/2020,San Martin,23,212,0
23/07/2020,Tumbes,24,35,0
23/07/2020,Ucayali,25,49,0
24/07/2020,Amazonas,1,314,0
24/07/2020,Ancash,2,165,0
24/07/2020,Apurimac,3,20,0
24/07/2020,Arequipa,4,397,0
24/07/2020,Ayacucho,5,90,0
24/07/2020,Cajamarca,6,178,0
24/07/2020,Callao,7,159,0
24/07/2020,Cusco,8,175,0
24/07/2020,Huancavelica,9,31,0
24/07/2020,Huanuco,10,247,0
24/07/2020,Ica,11,218,0
24/07/2020,Junin,12,153,0
24/07/2020,La Libertad,13,199,0
24/07/2020,Lambayeque,14,163,0
24/07/2020,Lima,15,2200,0
24/07/2020,Lima Region,16,284,0
24/07/2020,Loreto,17,145,0
24/07/2020,Madre de Dios,18,92,0
24/07/2020,Moquegua,19,88,0
24/07/2020,Pasco,20,33,0
24/07/2020,Piura,21,136,0
24/07/2020,Puno,22,117,0
24/07/2020,San Martin,23,216,0
24/07/2020,Tumbes,24,38,0
24/07/2020,Ucayali,25,75,0
25/07/2020,Amazonas,1,188,0
25/07/2020,Ancash,2,201,0
25/07/2020,Apurimac,3,16,0
25/07/2020,Arequipa,4,452,0
25/07/2020,Ayacucho,5,127,0
25/07/2020,Cajamarca,6,209,0
25/07/2020,Callao,7,154,0
25/07/2020,Cusco,8,188,0
25/07/2020,Huancavelica,9,39,0
25/07/2020,Huanuco,10,128,0
25/07/2020,Ica,11,242,0
25/07/2020,Junin,12,136,0
25/07/2020,La Libertad,13,204,0
25/07/2020,Lambayeque,14,143,0
25/07/2020,Lima,15,1909,0
25/07/2020,Lima Region,16,177,0
25/07/2020,Loreto,17,100,0
25/07/2020,Madre de Dios,18,71,0
25/07/2020,Moquegua,19,130,0
25/07/2020,Pasco,20,49,0
25/07/2020,Piura,21,256,0
25/07/2020,Puno,22,113,0
25/07/2020,San Martin,23,223,0
25/07/2020,Tumbes,24,45,0
25/07/2020,Ucayali,25,72,0
26/07/2020,Amazonas,1,43,0
26/07/2020,Ancash,2,51,0
26/07/2020,Apurimac,3,11,0
26/07/2020,Arequipa,4,101,0
26/07/2020,Ayacucho,5,24,0
26/07/2020,Cajamarca,6,68,0
26/07/2020,Callao,7,70,0
26/07/2020,Cusco,8,172,0
26/07/2020,Huancavelica,9,31,0
26/07/2020,Huanuco,10,57,0
26/07/2020,Ica,11,84,0
26/07/2020,Junin,12,139,0
26/07/2020,La Libertad,13,47,0
26/07/2020,Lambayeque,14,38,0
26/07/2020,Lima,15,1612,0
26/07/2020,Lima Region,16,58,0
26/07/2020,Loreto,17,40,0
26/07/2020,Madre de Dios,18,17,0
26/07/2020,Moquegua,19,25,0
26/07/2020,Pasco,20,31,0
26/07/2020,Piura,21,43,0
26/07/2020,Puno,22,60,0
26/07/2020,San Martin,23,49,0
26/07/2020,Tumbes,24,20,0
26/07/2020,Ucayali,25,39,0
27/07/2020,Amazonas,1,184,0
27/07/2020,Ancash,2,252,0
27/07/2020,Apurimac,3,20,0
27/07/2020,Arequipa,4,495,0
27/07/2020,Ayacucho,5,104,0
27/07/2020,Cajamarca,6,229,0
27/07/2020,Callao,7,191,0
27/07/2020,Cusco,8,153,0
27/07/2020,Huancavelica,9,40,0
27/07/2020,Huanuco,10,241,0
27/07/2020,Ica,11,250,0
27/07/2020,Junin,12,238,0
27/07/2020,La Libertad,13,303,0
27/07/2020,Lambayeque,14,268,0
27/07/2020,Lima,15,2538,0
27/07/2020,Lima Region,16,252,0
27/07/2020,Loreto,17,173,0
27/07/2020,Madre de Dios,18,101,0
27/07/2020,Moquegua,19,144,0
27/07/2020,Pasco,20,57,0
27/07/2020,Piura,21,211,0
27/07/2020,Puno,22,125,0
27/07/2020,San Martin,23,219,0
27/07/2020,Tumbes,24,65,0
27/07/2020,Ucayali,25,122,0
28/07/2020,Amazonas,1,63,0
28/07/2020,Ancash,2,80,0
28/07/2020,Apurimac,3,14,0
28/07/2020,Arequipa,4,148,0
28/07/2020,Ayacucho,5,91,0
28/07/2020,Cajamarca,6,141,0
28/07/2020,Callao,7,54,0
28/07/2020,Cusco,8,86,0
28/07/2020,Huancavelica,9,40,0
28/07/2020,Huanuco,10,171,0
28/07/2020,Ica,11,113,0
28/07/2020,Junin,12,129,0
28/07/2020,La Libertad,13,74,0
28/07/2020,Lambayeque,14,57,0
28/07/2020,Lima,15,1168,0
28/07/2020,Lima Region,16,83,0
28/07/2020,Loreto,17,52,0
28/07/2020,Madre de Dios,18,72,0
28/07/2020,Moquegua,19,57,0
28/07/2020,Pasco,20,23,0
28/07/2020,Piura,21,67,0
28/07/2020,Puno,22,53,0
28/07/2020,San Martin,23,86,0
28/07/2020,Tumbes,24,19,0
28/07/2020,Ucayali,25,41,0
29/07/2020,Amazonas,1,146,0
29/07/2020,Ancash,2,198,0
29/07/2020,Apurimac,3,25,0
29/07/2020,Arequipa,4,361,0
29/07/2020,Ayacucho,5,114,0
29/07/2020,Cajamarca,6,402,0
29/07/2020,Callao,7,159,0
29/07/2020,Cusco,8,254,0
