date,state,flip,cases,deaths
24/04/2020,Lima Region,16,58,0
25/04/2020,Lima Region,16,88,0
26/04/2020,Lima Region,16,34,0
27/04/2020,Lima Region,16,103,0
28/04/2020,Lima Region,16,66,0
29/04/2020,Lima Region,16,74,0
30/04/2020,Lima Region,16,146,0
1/05/2020,Lima Region,16,107,0
2/05/2020,Lima Region,16,92,0
3/05/2020,Lima Region,16,65,0
4/05/2020,Lima Region,16,233,0
5/05/2020,Lima Region,16,109,0
6/05/2020,Lima Region,16,49,0
7/05/2020,Lima Region,16,102,0
8/05/2020,Lima Region,16,72,0
9/05/2020,Lima Region,16,43,0
10/05/2020,Lima Region,16,13,0
11/05/2020,Lima Region,16,124,0
12/05/2020,Lima Region,16,95,0
13/05/2020,Lima Region,16,178,0
14/05/2020,Lima Region,16,79,0
15/05/2020,Lima Region,16,210,0
16/05/2020,Lima Region,16,110,0
17/05/2020,Lima Region,16,50,0
18/05/2020,Lima Region,16,198,0
19/05/2020,Lima Region,16,158,0
20/05/2020,Lima Region,16,199,0
21/05/2020,Lima Region,16,99,0
22/05/2020,Lima Region,16,197,0
23/05/2020,Lima Region,16,258,0
24/05/2020,Lima Region,16,59,0
25/05/2020,Lima Region,16,303,0
26/05/2020,Lima Region,16,286,0
27/05/2020,Lima Region,16,256,0
28/05/2020,Lima Region,16,200,0
29/05/2020,Lima Region,16,238,0
30/05/2020,Lima Region,16,194,0
31/05/2020,Lima Region,16,102,0
1/06/2020,Lima Region,16,164,0
2/06/2020,Lima Region,16,123,0
3/06/2020,Lima Region,16,223,0
4/06/2020,Lima Region,16,146,0
5/06/2020,Lima Region,16,241,0
6/06/2020,Lima Region,16,228,0
7/06/2020,Lima Region,16,169,0
8/06/2020,Lima Region,16,182,0
9/06/2020,Lima Region,16,269,0
10/06/2020,Lima Region,16,285,0
11/06/2020,Lima Region,16,392,0
12/06/2020,Lima Region,16,369,0
13/06/2020,Lima Region,16,251,0
14/06/2020,Lima Region,16,178,0
15/06/2020,Lima Region,16,230,0
16/06/2020,Lima Region,16,258,0
17/06/2020,Lima Region,16,256,0
18/06/2020,Lima Region,16,158,0
19/06/2020,Lima Region,16,182,0
20/06/2020,Lima Region,16,268,0
21/06/2020,Lima Region,16,92,0
22/06/2020,Lima Region,16,453,0
23/06/2020,Lima Region,16,185,0
24/06/2020,Lima Region,16,256,0
25/06/2020,Lima Region,16,228,0
26/06/2020,Lima Region,16,170,0
27/06/2020,Lima Region,16,166,0
28/06/2020,Lima Region,16,47,0
29/06/2020,Lima Region,16,146,0
30/06/2020,Lima Region,16,146,0
1/07/2020,Lima Region,16,188,0
2/07/2020,Lima Region,16,182,0
3/07/2020,Lima Region,16,200,0
4/07/2020,Lima Region,16,112,0
5/07/2020,Lima Region,16,99,0
6/07/2020,Lima Region,16,187,0
7/07/2020,Lima Region,16,219,0
8/07/2020,Lima Region,16,131,0
9/07/2020,Lima Region,16,72,0
10/07/2020,Lima Region,16,232,0
11/07/2020,Lima Region,16,266,0
12/07/2020,Lima Region,16,90,0
13/07/2020,Lima Region,16,121,0
14/07/2020,Lima Region,16,385,0
15/07/2020,Lima Region,16,220,0
16/07/2020,Lima Region,16,266,0
17/07/2020,Lima Region,16,252,0
18/07/2020,Lima Region,16,250,0
19/07/2020,Lima Region,16,41,0
20/07/2020,Lima Region,16,374,0
21/07/2020,Lima Region,16,261,0
22/07/2020,Lima Region,16,284,0
23/07/2020,Lima Region,16,224,0
24/07/2020,Lima Region,16,284,0
25/07/2020,Lima Region,16,177,0
26/07/2020,Lima Region,16,58,0
27/07/2020,Lima Region,16,252,0
28/07/2020,Lima Region,16,83,0
29/07/2020,Lima Region,16,132,0
30/07/2020,Lima Region,16,250,0
31/07/2020,Lima Region,16,216,0
1/08/2020,Lima Region,16,142,0
2/08/2020,Lima Region,16,96,0
3/08/2020,Lima Region,16,297,0
4/08/2020,Lima Region,16,252,0
5/08/2020,Lima Region,16,320,0
6/08/2020,Lima Region,16,203,0
7/08/2020,Lima Region,16,206,0
8/08/2020,Lima Region,16,196,0
9/08/2020,Lima Region,16,129,0
10/08/2020,Lima Region,16,169,0
11/08/2020,Lima Region,16,191,0
12/08/2020,Lima Region,16,342,0
13/08/2020,Lima Region,16,170,0
14/08/2020,Lima Region,16,256,0
15/08/2020,Lima Region,16,191,0
16/08/2020,Lima Region,16,92,0
17/08/2020,Lima Region,16,234,0
18/08/2020,Lima Region,16,220,0
19/08/2020,Lima Region,16,174,0
20/08/2020,Lima Region,16,164,0
21/08/2020,Lima Region,16,155,0
22/08/2020,Lima Region,16,93,0
23/08/2020,Lima Region,16,41,0
16/03/2020,Loreto,17,1,0
17/03/2020,Loreto,17,9,0
18/03/2020,Loreto,17,1,0
19/03/2020,Loreto,17,1,0
20/03/2020,Loreto,17,2,0
21/03/2020,Loreto,17,2,0
24/03/2020,Loreto,17,2,0
26/03/2020,Loreto,17,5,0
27/03/2020,Loreto,17,4,0
28/03/2020,Loreto,17,25,0
29/03/2020,Loreto,17,1,0
30/03/2020,Loreto,17,5,0
31/03/2020,Loreto,17,4,0
1/04/2020,Loreto,17,11,0
2/04/2020,Loreto,17,9,0
3/04/2020,Loreto,17,25,0
4/04/2020,Loreto,17,40,0
5/04/2020,Loreto,17,31,0
6/04/2020,Loreto,17,10,0
7/04/2020,Loreto,17,100,0
8/04/2020,Loreto,17,68,0
9/04/2020,Loreto,17,4,0
10/04/2020,Loreto,17,7,0
11/04/2020,Loreto,17,13,0
12/04/2020,Loreto,17,25,0
13/04/2020,Loreto,17,26,0
14/04/2020,Loreto,17,31,0
15/04/2020,Loreto,17,12,0
16/04/2020,Loreto,17,8,0
17/04/2020,Loreto,17,58,0
18/04/2020,Loreto,17,71,0
19/04/2020,Loreto,17,42,0
20/04/2020,Loreto,17,42,0
21/04/2020,Loreto,17,19,0
22/04/2020,Loreto,17,18,0
23/04/2020,Loreto,17,25,0
24/04/2020,Loreto,17,79,0
25/04/2020,Loreto,17,84,0
26/04/2020,Loreto,17,59,0
27/04/2020,Loreto,17,74,0
28/04/2020,Loreto,17,173,0
29/04/2020,Loreto,17,230,0
30/04/2020,Loreto,17,94,0
1/05/2020,Loreto,17,145,0
2/05/2020,Loreto,17,106,0
3/05/2020,Loreto,17,25,0
4/05/2020,Loreto,17,133,0
5/05/2020,Loreto,17,60,0
6/05/2020,Loreto,17,110,0
7/05/2020,Loreto,17,76,0
8/05/2020,Loreto,17,126,0
9/05/2020,Loreto,17,105,0
10/05/2020,Loreto,17,51,0
11/05/2020,Loreto,17,193,0
12/05/2020,Loreto,17,124,0
13/05/2020,Loreto,17,157,0
14/05/2020,Loreto,17,133,0
15/05/2020,Loreto,17,240,0
16/05/2020,Loreto,17,156,0
17/05/2020,Loreto,17,76,0
18/05/2020,Loreto,17,165,0
19/05/2020,Loreto,17,257,0
20/05/2020,Loreto,17,195,0
21/05/2020,Loreto,17,201,0
22/05/2020,Loreto,17,152,0
23/05/2020,Loreto,17,149,0
24/05/2020,Loreto,17,96,0
25/05/2020,Loreto,17,135,0
26/05/2020,Loreto,17,204,0
27/05/2020,Loreto,17,148,0
28/05/2020,Loreto,17,83,0
29/05/2020,Loreto,17,183,0
30/05/2020,Loreto,17,107,0
31/05/2020,Loreto,17,290,0
1/06/2020,Loreto,17,149,0
2/06/2020,Loreto,17,147,0
3/06/2020,Loreto,17,69,0
4/06/2020,Loreto,17,176,0
5/06/2020,Loreto,17,286,0
6/06/2020,Loreto,17,181,0
7/06/2020,Loreto,17,27,0
8/06/2020,Loreto,17,169,0
9/06/2020,Loreto,17,117,0
10/06/2020,Loreto,17,221,0
11/06/2020,Loreto,17,221,0
12/06/2020,Loreto,17,196,0
13/06/2020,Loreto,17,157,0
14/06/2020,Loreto,17,16,0
15/06/2020,Loreto,17,66,0
16/06/2020,Loreto,17,61,0
17/06/2020,Loreto,17,74,0
18/06/2020,Loreto,17,136,0
19/06/2020,Loreto,17,126,0
20/06/2020,Loreto,17,92,0
21/06/2020,Loreto,17,15,0
22/06/2020,Loreto,17,242,0
23/06/2020,Loreto,17,113,0
24/06/2020,Loreto,17,37,0
25/06/2020,Loreto,17,65,0
26/06/2020,Loreto,17,87,0
27/06/2020,Loreto,17,42,0
28/06/2020,Loreto,17,30,0
29/06/2020,Loreto,17,52,0
30/06/2020,Loreto,17,57,0
1/07/2020,Loreto,17,123,0
2/07/2020,Loreto,17,73,0
3/07/2020,Loreto,17,61,0
4/07/2020,Loreto,17,69,0
5/07/2020,Loreto,17,44,0
6/07/2020,Loreto,17,109,0
7/07/2020,Loreto,17,115,0
8/07/2020,Loreto,17,55,0
9/07/2020,Loreto,17,58,0
10/07/2020,Loreto,17,110,0
11/07/2020,Loreto,17,89,0
12/07/2020,Loreto,17,49,0
13/07/2020,Loreto,17,71,0
14/07/2020,Loreto,17,77,0
15/07/2020,Loreto,17,81,0
16/07/2020,Loreto,17,73,0
17/07/2020,Loreto,17,112,0
18/07/2020,Loreto,17,69,0
19/07/2020,Loreto,17,18,0
20/07/2020,Loreto,17,146,0
21/07/2020,Loreto,17,77,0
22/07/2020,Loreto,17,69,0
23/07/2020,Loreto,17,149,0
24/07/2020,Loreto,17,145,0
25/07/2020,Loreto,17,100,0
26/07/2020,Loreto,17,40,0
27/07/2020,Loreto,17,173,0
28/07/2020,Loreto,17,52,0
29/07/2020,Loreto,17,127,0
30/07/2020,Loreto,17,156,0
31/07/2020,Loreto,17,103,0
1/08/2020,Loreto,17,127,0
2/08/2020,Loreto,17,40,0
3/08/2020,Loreto,17,153,0
4/08/2020,Loreto,17,109,0
5/08/2020,Loreto,17,82,0
6/08/2020,Loreto,17,122,0
7/08/2020,Loreto,17,90,0
8/08/2020,Loreto,17,94,0
9/08/2020,Loreto,17,27,0
10/08/2020,Loreto,17,152,0
11/08/2020,Loreto,17,126,0
12/08/2020,Loreto,17,132,0
13/08/2020,Loreto,17,141,0
14/08/2020,Loreto,17,172,0
15/08/2020,Loreto,17,103,0
16/08/2020,Loreto,17,27,0
17/08/2020,Loreto,17,123,0
18/08/2020,Loreto,17,140,0
19/08/2020,Loreto,17,126,0
20/08/2020,Loreto,17,128,0
21/08/2020,Loreto,17,56,0
22/08/2020,Loreto,17,39,0
23/08/2020,Loreto,17,26,0
18/03/2020,Madre de Dios,18,1,0
1/04/2020,Madre de Dios,18,1,0
8/04/2020,Madre de Dios,18,3,0
9/04/2020,Madre de Dios,18,1,0
11/04/2020,Madre de Dios,18,16,0
12/04/2020,Madre de Dios,18,14,0
13/04/2020,Madre de Dios,18,5,0
14/04/2020,Madre de Dios,18,4,0
15/04/2020,Madre de Dios,18,7,0
16/04/2020,Madre de Dios,18,6,0
17/04/2020,Madre de Dios,18,5,0
18/04/2020,Madre de Dios,18,4,0
20/04/2020,Madre de Dios,18,5,0
21/04/2020,Madre de Dios,18,6,0
22/04/2020,Madre de Dios,18,13,0
23/04/2020,Madre de Dios,18,3,0
24/04/2020,Madre de Dios,18,3,0
25/04/2020,Madre de Dios,18,7,0
26/04/2020,Madre de Dios,18,1,0
27/04/2020,Madre de Dios,18,10,0
28/04/2020,Madre de Dios,18,3,0
29/04/2020,Madre de Dios,18,8,0
30/04/2020,Madre de Dios,18,3,0
1/05/2020,Madre de Dios,18,3,0
2/05/2020,Madre de Dios,18,3,0
4/05/2020,Madre de Dios,18,5,0
5/05/2020,Madre de Dios,18,5,0
6/05/2020,Madre de Dios,18,6,0
7/05/2020,Madre de Dios,18,3,0
8/05/2020,Madre de Dios,18,5,0
9/05/2020,Madre de Dios,18,14,0
11/05/2020,Madre de Dios,18,18,0
12/05/2020,Madre de Dios,18,12,0
13/05/2020,Madre de Dios,18,17,0
14/05/2020,Madre de Dios,18,10,0
15/05/2020,Madre de Dios,18,5,0
16/05/2020,Madre de Dios,18,20,0
18/05/2020,Madre de Dios,18,17,0
19/05/2020,Madre de Dios,18,10,0
20/05/2020,Madre de Dios,18,6,0
21/05/2020,Madre de Dios,18,10,0
22/05/2020,Madre de Dios,18,42,0
23/05/2020,Madre de Dios,18,32,0
24/05/2020,Madre de Dios,18,1,0
25/05/2020,Madre de Dios,18,39,0
26/05/2020,Madre de Dios,18,21,0
27/05/2020,Madre de Dios,18,27,0
28/05/2020,Madre de Dios,18,54,0
29/05/2020,Madre de Dios,18,53,0
30/05/2020,Madre de Dios,18,23,0
31/05/2020,Madre de Dios,18,2,0
1/06/2020,Madre de Dios,18,42,0
2/06/2020,Madre de Dios,18,36,0
3/06/2020,Madre de Dios,18,39,0
4/06/2020,Madre de Dios,18,106,0
5/06/2020,Madre de Dios,18,26,0
6/06/2020,Madre de Dios,18,23,0
7/06/2020,Madre de Dios,18,8,0
8/06/2020,Madre de Dios,18,56,0
9/06/2020,Madre de Dios,18,39,0
10/06/2020,Madre de Dios,18,63,0
11/06/2020,Madre de Dios,18,30,0
12/06/2020,Madre de Dios,18,34,0
13/06/2020,Madre de Dios,18,38,0
14/06/2020,Madre de Dios,18,7,0
15/06/2020,Madre de Dios,18,64,0
16/06/2020,Madre de Dios,18,105,0
17/06/2020,Madre de Dios,18,43,0
18/06/2020,Madre de Dios,18,24,0
19/06/2020,Madre de Dios,18,63,0
20/06/2020,Madre de Dios,18,38,0
21/06/2020,Madre de Dios,18,5,0
22/06/2020,Madre de Dios,18,42,0
23/06/2020,Madre de Dios,18,55,0
24/06/2020,Madre de Dios,18,42,0
25/06/2020,Madre de Dios,18,69,0
26/06/2020,Madre de Dios,18,63,0
27/06/2020,Madre de Dios,18,81,0
28/06/2020,Madre de Dios,18,14,0
29/06/2020,Madre de Dios,18,41,0
30/06/2020,Madre de Dios,18,74,0
1/07/2020,Madre de Dios,18,78,0
2/07/2020,Madre de Dios,18,72,0
3/07/2020,Madre de Dios,18,72,0
4/07/2020,Madre de Dios,18,58,0
5/07/2020,Madre de Dios,18,12,0
6/07/2020,Madre de Dios,18,58,0
7/07/2020,Madre de Dios,18,51,0
8/07/2020,Madre de Dios,18,9,0
9/07/2020,Madre de Dios,18,9,0
10/07/2020,Madre de Dios,18,53,0
11/07/2020,Madre de Dios,18,39,0
12/07/2020,Madre de Dios,18,9,0
13/07/2020,Madre de Dios,18,15,0
14/07/2020,Madre de Dios,18,77,0
15/07/2020,Madre de Dios,18,2,0
16/07/2020,Madre de Dios,18,18,0
17/07/2020,Madre de Dios,18,48,0
18/07/2020,Madre de Dios,18,43,0
19/07/2020,Madre de Dios,18,9,0
20/07/2020,Madre de Dios,18,73,0
21/07/2020,Madre de Dios,18,58,0
22/07/2020,Madre de Dios,18,67,0
23/07/2020,Madre de Dios,18,87,0
24/07/2020,Madre de Dios,18,92,0
25/07/2020,Madre de Dios,18,71,0
26/07/2020,Madre de Dios,18,17,0
27/07/2020,Madre de Dios,18,101,0
28/07/2020,Madre de Dios,18,72,0
29/07/2020,Madre de Dios,18,66,0
30/07/2020,Madre de Dios,18,100,0
31/07/2020,Madre de Dios,18,147,0
1/08/2020,Madre de Dios,18,51,0
2/08/2020,Madre de Dios,18,9,0
3/08/2020,Madre de Dios,18,82,0
4/08/2020,Madre de Dios,18,86,0
5/08/2020,Madre de Dios,18,95,0
6/08/2020,Madre de Dios,18,200,0
7/08/2020,Madre de Dios,18,60,0
8/08/2020,Madre de Dios,18,40,0
9/08/2020,Madre de Dios,18,16,0
10/08/2020,Madre de Dios,18,86,0
11/08/2020,Madre de Dios,18,72,0
12/08/2020,Madre de Dios,18,140,0
13/08/2020,Madre de Dios,18,144,0
14/08/2020,Madre de Dios,18,104,0
15/08/2020,Madre de Dios,18,44,0
16/08/2020,Madre de Dios,18,6,0
17/08/2020,Madre de Dios,18,69,0
18/08/2020,Madre de Dios,18,108,0
19/08/2020,Madre de Dios,18,101,0
20/08/2020,Madre de Dios,18,90,0
21/08/2020,Madre de Dios,18,65,0
22/08/2020,Madre de Dios,18,68,0
23/08/2020,Madre de Dios,18,1,0
4/04/2020,Moquegua,19,1,0
6/04/2020,Moquegua,19,1,0
8/04/2020,Moquegua,19,1,0
10/04/2020,Moquegua,19,4,0
11/04/2020,Moquegua,19,3,0
13/04/2020,Moquegua,19,2,0
14/04/2020,Moquegua,19,6,0
15/04/2020,Moquegua,19,4,0
16/04/2020,Moquegua,19,5,0
17/04/2020,Moquegua,19,5,0
19/04/2020,Moquegua,19,1,0
20/04/2020,Moquegua,19,9,0
21/04/2020,Moquegua,19,8,0
22/04/2020,Moquegua,19,4,0
23/04/2020,Moquegua,19,7,0
24/04/2020,Moquegua,19,16,0
25/04/2020,Moquegua,19,19,0
26/04/2020,Moquegua,19,6,0
27/04/2020,Moquegua,19,3,0
28/04/2020,Moquegua,19,12,0
29/04/2020,Moquegua,19,23,0
30/04/2020,Moquegua,19,10,0
1/05/2020,Moquegua,19,12,0
2/05/2020,Moquegua,19,6,0
4/05/2020,Moquegua,19,16,0
5/05/2020,Moquegua,19,14,0
6/05/2020,Moquegua,19,5,0
7/05/2020,Moquegua,19,4,0
8/05/2020,Moquegua,19,25,0
9/05/2020,Moquegua,19,2,0
11/05/2020,Moquegua,19,5,0
12/05/2020,Moquegua,19,2,0
13/05/2020,Moquegua,19,12,0
14/05/2020,Moquegua,19,9,0
15/05/2020,Moquegua,19,1,0
16/05/2020,Moquegua,19,13,0
17/05/2020,Moquegua,19,1,0
18/05/2020,Moquegua,19,11,0
19/05/2020,Moquegua,19,45,0
20/05/2020,Moquegua,19,64,0
21/05/2020,Moquegua,19,49,0
22/05/2020,Moquegua,19,60,0
23/05/2020,Moquegua,19,35,0
24/05/2020,Moquegua,19,18,0
25/05/2020,Moquegua,19,32,0
26/05/2020,Moquegua,19,27,0
27/05/2020,Moquegua,19,39,0
28/05/2020,Moquegua,19,17,0
29/05/2020,Moquegua,19,16,0
30/05/2020,Moquegua,19,11,0
31/05/2020,Moquegua,19,1,0
1/06/2020,Moquegua,19,8,0
2/06/2020,Moquegua,19,10,0
3/06/2020,Moquegua,19,14,0
4/06/2020,Moquegua,19,22,0
5/06/2020,Moquegua,19,5,0
6/06/2020,Moquegua,19,2,0
7/06/2020,Moquegua,19,2,0
8/06/2020,Moquegua,19,7,0
9/06/2020,Moquegua,19,4,0
10/06/2020,Moquegua,19,4,0
11/06/2020,Moquegua,19,10,0
12/06/2020,Moquegua,19,9,0
13/06/2020,Moquegua,19,13,0
14/06/2020,Moquegua,19,3,0
15/06/2020,Moquegua,19,14,0
16/06/2020,Moquegua,19,4,0
17/06/2020,Moquegua,19,2,0
18/06/2020,Moquegua,19,5,0
19/06/2020,Moquegua,19,7,0
20/06/2020,Moquegua,19,11,0
21/06/2020,Moquegua,19,4,0
22/06/2020,Moquegua,19,4,0
23/06/2020,Moquegua,19,11,0
24/06/2020,Moquegua,19,22,0
25/06/2020,Moquegua,19,12,0
26/06/2020,Moquegua,19,15,0
27/06/2020,Moquegua,19,12,0
28/06/2020,Moquegua,19,6,0
29/06/2020,Moquegua,19,6,0
30/06/2020,Moquegua,19,53,0
1/07/2020,Moquegua,19,35,0
2/07/2020,Moquegua,19,21,0
3/07/2020,Moquegua,19,38,0
4/07/2020,Moquegua,19,52,0
5/07/2020,Moquegua,19,10,0
6/07/2020,Moquegua,19,39,0
7/07/2020,Moquegua,19,40,0
8/07/2020,Moquegua,19,33,0
9/07/2020,Moquegua,19,24,0
10/07/2020,Moquegua,19,79,0
11/07/2020,Moquegua,19,57,0
12/07/2020,Moquegua,19,25,0
13/07/2020,Moquegua,19,21,0
14/07/2020,Moquegua,19,91,0
15/07/2020,Moquegua,19,49,0
16/07/2020,Moquegua,19,86,0
17/07/2020,Moquegua,19,123,0
18/07/2020,Moquegua,19,76,0
19/07/2020,Moquegua,19,57,0
20/07/2020,Moquegua,19,52,0
21/07/2020,Moquegua,19,120,0
22/07/2020,Moquegua,19,128,0
23/07/2020,Moquegua,19,86,0
24/07/2020,Moquegua,19,88,0
25/07/2020,Moquegua,19,130,0
26/07/2020,Moquegua,19,25,0
27/07/2020,Moquegua,19,144,0
28/07/2020,Moquegua,19,57,0
29/07/2020,Moquegua,19,91,0
30/07/2020,Moquegua,19,203,0
31/07/2020,Moquegua,19,129,0
1/08/2020,Moquegua,19,98,0
2/08/2020,Moquegua,19,49,0
3/08/2020,Moquegua,19,180,0
4/08/2020,Moquegua,19,235,0
5/08/2020,Moquegua,19,250,0
6/08/2020,Moquegua,19,352,0
7/08/2020,Moquegua,19,306,0
8/08/2020,Moquegua,19,88,0
9/08/2020,Moquegua,19,63,0
10/08/2020,Moquegua,19,199,0
11/08/2020,Moquegua,19,505,0
12/08/2020,Moquegua,19,191,0
13/08/2020,Moquegua,19,273,0
14/08/2020,Moquegua,19,245,0
15/08/2020,Moquegua,19,264,0
16/08/2020,Moquegua,19,56,0
17/08/2020,Moquegua,19,299,0
18/08/2020,Moquegua,19,175,0
19/08/2020,Moquegua,19,331,0
20/08/2020,Moquegua,19,212,0
21/08/2020,Moquegua,19,176,0
22/08/2020,Moquegua,19,76,0
23/08/2020,Moquegua,19,65,0
26/03/2020,Pasco,20,1,0
3/04/2020,Pasco,20,1,0
4/04/2020,Pasco,20,1,0
5/04/2020,Pasco,20,2,0
9/04/2020,Pasco,20,5,0
10/04/2020,Pasco,20,1,0
11/04/2020,Pasco,20,2,0
14/04/2020,Pasco,20,2,0
15/04/2020,Pasco,20,3,0
16/04/2020,Pasco,20,3,0
17/04/2020,Pasco,20,3,0
18/04/2020,Pasco,20,16,0
19/04/2020,Pasco,20,2,0
20/04/2020,Pasco,20,13,0
21/04/2020,Pasco,20,12,0
22/04/2020,Pasco,20,9,0
23/04/2020,Pasco,20,12,0
24/04/2020,Pasco,20,10,0
25/04/2020,Pasco,20,16,0
26/04/2020,Pasco,20,6,0
27/04/2020,Pasco,20,15,0
28/04/2020,Pasco,20,9,0
29/04/2020,Pasco,20,14,0
30/04/2020,Pasco,20,3,0
1/05/2020,Pasco,20,7,0
2/05/2020,Pasco,20,11,0
3/05/2020,Pasco,20,5,0
4/05/2020,Pasco,20,31,0
5/05/2020,Pasco,20,11,0
6/05/2020,Pasco,20,10,0
7/05/2020,Pasco,20,7,0
8/05/2020,Pasco,20,3,0
9/05/2020,Pasco,20,8,0
10/05/2020,Pasco,20,2,0
11/05/2020,Pasco,20,3,0
12/05/2020,Pasco,20,12,0
13/05/2020,Pasco,20,10,0
14/05/2020,Pasco,20,16,0
15/05/2020,Pasco,20,10,0
16/05/2020,Pasco,20,20,0
17/05/2020,Pasco,20,8,0
18/05/2020,Pasco,20,10,0
19/05/2020,Pasco,20,22,0
20/05/2020,Pasco,20,25,0
21/05/2020,Pasco,20,33,0
22/05/2020,Pasco,20,52,0
23/05/2020,Pasco,20,45,0
24/05/2020,Pasco,20,25,0
25/05/2020,Pasco,20,20,0
26/05/2020,Pasco,20,20,0
27/05/2020,Pasco,20,26,0
28/05/2020,Pasco,20,22,0
29/05/2020,Pasco,20,4,0
30/05/2020,Pasco,20,12,0
31/05/2020,Pasco,20,3,0
1/06/2020,Pasco,20,33,0
2/06/2020,Pasco,20,9,0
3/06/2020,Pasco,20,33,0
4/06/2020,Pasco,20,29,0
5/06/2020,Pasco,20,13,0
6/06/2020,Pasco,20,8,0
7/06/2020,Pasco,20,11,0
8/06/2020,Pasco,20,21,0
9/06/2020,Pasco,20,27,0
10/06/2020,Pasco,20,28,0
11/06/2020,Pasco,20,18,0
12/06/2020,Pasco,20,12,0
13/06/2020,Pasco,20,35,0
14/06/2020,Pasco,20,13,0
15/06/2020,Pasco,20,24,0
16/06/2020,Pasco,20,6,0
17/06/2020,Pasco,20,4,0
18/06/2020,Pasco,20,14,0
19/06/2020,Pasco,20,18,0
20/06/2020,Pasco,20,10,0
21/06/2020,Pasco,20,1,0
22/06/2020,Pasco,20,7,0
23/06/2020,Pasco,20,13,0
24/06/2020,Pasco,20,11,0
25/06/2020,Pasco,20,13,0
26/06/2020,Pasco,20,17,0
27/06/2020,Pasco,20,15,0
28/06/2020,Pasco,20,8,0
29/06/2020,Pasco,20,15,0
30/06/2020,Pasco,20,13,0
1/07/2020,Pasco,20,13,0
2/07/2020,Pasco,20,22,0
3/07/2020,Pasco,20,6,0
4/07/2020,Pasco,20,19,0
5/07/2020,Pasco,20,11,0
6/07/2020,Pasco,20,24,0
7/07/2020,Pasco,20,22,0
8/07/2020,Pasco,20,27,0
9/07/2020,Pasco,20,9,0
10/07/2020,Pasco,20,72,0
11/07/2020,Pasco,20,34,0
12/07/2020,Pasco,20,20,0
13/07/2020,Pasco,20,27,0
14/07/2020,Pasco,20,16,0
15/07/2020,Pasco,20,15,0
16/07/2020,Pasco,20,14,0
17/07/2020,Pasco,20,19,0
18/07/2020,Pasco,20,34,0
19/07/2020,Pasco,20,12,0
20/07/2020,Pasco,20,18,0
21/07/2020,Pasco,20,28,0
22/07/2020,Pasco,20,31,0
23/07/2020,Pasco,20,31,0
24/07/2020,Pasco,20,33,0
25/07/2020,Pasco,20,49,0
26/07/2020,Pasco,20,31,0
27/07/2020,Pasco,20,57,0
28/07/2020,Pasco,20,23,0
29/07/2020,Pasco,20,58,0
30/07/2020,Pasco,20,68,0
31/07/2020,Pasco,20,57,0
1/08/2020,Pasco,20,36,0
2/08/2020,Pasco,20,94,0
3/08/2020,Pasco,20,64,0
4/08/2020,Pasco,20,111,0
5/08/2020,Pasco,20,67,0
6/08/2020,Pasco,20,105,0
7/08/2020,Pasco,20,69,0
8/08/2020,Pasco,20,64,0
9/08/2020,Pasco,20,59,0
10/08/2020,Pasco,20,83,0
11/08/2020,Pasco,20,87,0
12/08/2020,Pasco,20,54,0
13/08/2020,Pasco,20,54,0
14/08/2020,Pasco,20,69,0
15/08/2020,Pasco,20,40,0
16/08/2020,Pasco,20,35,0
17/08/2020,Pasco,20,59,0
18/08/2020,Pasco,20,46,0
19/08/2020,Pasco,20,56,0
20/08/2020,Pasco,20,78,0
21/08/2020,Pasco,20,55,0
22/08/2020,Pasco,20,23,0
23/08/2020,Pasco,20,3,0
14/03/2020,Piura,21,2,0
20/03/2020,Piura,21,15,0
21/03/2020,Piura,21,1,0
25/03/2020,Piura,21,1,0
28/03/2020,Piura,21,1,0
31/03/2020,Piura,21,5,0
1/04/2020,Piura,21,4,0
2/04/2020,Piura,21,1,0
3/04/2020,Piura,21,2,0
4/04/2020,Piura,21,5,0
5/04/2020,Piura,21,1,0
6/04/2020,Piura,21,8,0
7/04/2020,Piura,21,11,0
8/04/2020,Piura,21,21,0
9/04/2020,Piura,21,40,0
10/04/2020,Piura,21,36,0
11/04/2020,Piura,21,49,0
12/04/2020,Piura,21,32,0
13/04/2020,Piura,21,31,0
14/04/2020,Piura,21,55,0
15/04/2020,Piura,21,77,0
16/04/2020,Piura,21,52,0
17/04/2020,Piura,21,49,0
18/04/2020,Piura,21,42,0
19/04/2020,Piura,21,12,0
20/04/2020,Piura,21,54,0
21/04/2020,Piura,21,50,0
22/04/2020,Piura,21,72,0
23/04/2020,Piura,21,102,0
24/04/2020,Piura,21,152,0
25/04/2020,Piura,21,158,0
26/04/2020,Piura,21,80,0
27/04/2020,Piura,21,237,0
28/04/2020,Piura,21,143,0
29/04/2020,Piura,21,153,0
30/04/2020,Piura,21,180,0
1/05/2020,Piura,21,142,0
2/05/2020,Piura,21,196,0
3/05/2020,Piura,21,86,0
4/05/2020,Piura,21,223,0
5/05/2020,Piura,21,247,0
6/05/2020,Piura,21,213,0
7/05/2020,Piura,21,156,0
8/05/2020,Piura,21,145,0
9/05/2020,Piura,21,91,0
10/05/2020,Piura,21,38,0
11/05/2020,Piura,21,164,0
12/05/2020,Piura,21,135,0
13/05/2020,Piura,21,115,0
14/05/2020,Piura,21,135,0
15/05/2020,Piura,21,102,0
16/05/2020,Piura,21,58,0
17/05/2020,Piura,21,50,0
18/05/2020,Piura,21,203,0
