date,state,fips,cases,deaths
2020-06-20,Arequipa,ARE,74,0
2020-06-20,Ayacucho,AYA,21,0
2020-06-20,Cajamarca,CAJ,54,0
2020-06-20,Callao,CAL,136,0
2020-06-20,Cusco,CUS,35,0
2020-06-20,Huancavelica,HUA,11,0
2020-06-20,Huanuco,HCO,40,0
2020-06-20,Ica,ICA,124,0
2020-06-20,Junin,JUN,85,0
2020-06-20,La Libertad,LIB,192,0
2020-06-20,Lambayeque,LAM,106,0
2020-06-20,Lima,LIM,1527,0
2020-06-20,Lima Region,LRE,268,0
2020-06-20,Loreto,LOR,92,0
2020-06-20,Madre de Dios,MDI,38,0
2020-06-20,Moquegua,MOQ,11,0
2020-06-20,Pasco,PAS,10,0
2020-06-20,Piura,PIU,200,0
2020-06-20,Puno,PUN,11,0
2020-06-20,San Martin,SMA,167,0
2020-06-20,Tumbes,TUM,66,0
2020-06-20,Ucayali,UCA,65,0
2020-06-21,Amazonas,AMA,13,0
2020-06-21,Ancash,ANC,59,0
2020-06-21,Apurimac,APU,25,0
2020-06-21,Arequipa,ARE,118,0
2020-06-21,Ayacucho,AYA,12,0
2020-06-21,Cajamarca,CAJ,15,0
2020-06-21,Callao,CAL,83,0
2020-06-21,Cusco,CUS,1,0
2020-06-21,Huancavelica,HUA,4,0
2020-06-21,Huanuco,HCO,25,0
2020-06-21,Ica,ICA,44,0
2020-06-21,Junin,JUN,28,0
2020-06-21,La Libertad,LIB,69,0
2020-06-21,Lambayeque,LAM,50,0
2020-06-21,Lima,LIM,560,0
2020-06-21,Lima Region,LRE,92,0
2020-06-21,Loreto,LOR,15,0
2020-06-21,Madre de Dios,MDI,5,0
2020-06-21,Moquegua,MOQ,4,0
2020-06-21,Pasco,PAS,1,0
2020-06-21,Piura,PIU,41,0
2020-06-21,Puno,PUN,12,0
2020-06-21,San Martin,SMA,16,0
2020-06-21,Tumbes,TUM,22,0
2020-06-21,Ucayali,UCA,131,0
2020-06-22,Amazonas,AMA,45,0
2020-06-22,Ancash,ANC,117,0
2020-06-22,Apurimac,APU,6,0
2020-06-22,Arequipa,ARE,114,0
2020-06-22,Ayacucho,AYA,34,0
2020-06-22,Cajamarca,CAJ,75,0
2020-06-22,Callao,CAL,125,0
2020-06-22,Cusco,CUS,16,0
2020-06-22,Huancavelica,HUA,6,0
2020-06-22,Huanuco,HCO,34,0
2020-06-22,Ica,ICA,203,0
2020-06-22,Junin,JUN,92,0
2020-06-22,La Libertad,LIB,236,0
2020-06-22,Lambayeque,LAM,174,0
2020-06-22,Lima,LIM,1749,0
2020-06-22,Lima Region,LRE,453,0
2020-06-22,Loreto,LOR,242,0
2020-06-22,Madre de Dios,MDI,42,0
2020-06-22,Moquegua,MOQ,4,0
2020-06-22,Pasco,PAS,7,0
2020-06-22,Piura,PIU,234,0
2020-06-22,Puno,PUN,23,0
2020-06-22,San Martin,SMA,175,0
2020-06-22,Tumbes,TUM,46,0
2020-06-22,Ucayali,UCA,73,0
2020-06-23,Amazonas,AMA,45,0
2020-06-23,Ancash,ANC,117,0
2020-06-23,Apurimac,APU,11,0
2020-06-23,Arequipa,ARE,188,0
2020-06-23,Ayacucho,AYA,45,0
2020-06-23,Cajamarca,CAJ,71,0
2020-06-23,Callao,CAL,89,0
2020-06-23,Cusco,CUS,29,0
2020-06-23,Huancavelica,HUA,13,0
2020-06-23,Huanuco,HCO,46,0
2020-06-23,Ica,ICA,167,0
2020-06-23,Junin,JUN,76,0
2020-06-23,La Libertad,LIB,233,0
2020-06-23,Lambayeque,LAM,116,0
2020-06-23,Lima,LIM,1654,0
2020-06-23,Lima Region,LRE,185,0
2020-06-23,Loreto,LOR,113,0
2020-06-23,Madre de Dios,MDI,55,0
2020-06-23,Moquegua,MOQ,11,0
2020-06-23,Pasco,PAS,13,0
2020-06-23,Piura,PIU,192,0
2020-06-23,Puno,PUN,19,0
2020-06-23,San Martin,SMA,169,0
2020-06-23,Tumbes,TUM,54,0
2020-06-23,Ucayali,UCA,53,0
2020-06-24,Amazonas,AMA,174,0
2020-06-24,Ancash,ANC,126,0
2020-06-24,Apurimac,APU,5,0
2020-06-24,Arequipa,ARE,231,0
2020-06-24,Ayacucho,AYA,47,0
2020-06-24,Cajamarca,CAJ,92,0
2020-06-24,Callao,CAL,86,0
2020-06-24,Cusco,CUS,14,0
2020-06-24,Huancavelica,HUA,19,0
2020-06-24,Huanuco,HCO,75,0
2020-06-24,Ica,ICA,136,0
2020-06-24,Junin,JUN,62,0
2020-06-24,La Libertad,LIB,197,0
2020-06-24,Lambayeque,LAM,257,0
2020-06-24,Lima,LIM,1750,0
2020-06-24,Lima Region,LRE,256,0
2020-06-24,Loreto,LOR,37,0
2020-06-24,Madre de Dios,MDI,42,0
2020-06-24,Moquegua,MOQ,22,0
2020-06-24,Pasco,PAS,11,0
2020-06-24,Piura,PIU,177,0
2020-06-24,Puno,PUN,15,0
2020-06-24,San Martin,SMA,182,0
2020-06-24,Tumbes,TUM,56,0
2020-06-24,Ucayali,UCA,22,0
2020-06-25,Amazonas,AMA,59,0
2020-06-25,Ancash,ANC,101,0
2020-06-25,Apurimac,APU,8,0
2020-06-25,Arequipa,ARE,152,0
2020-06-25,Ayacucho,AYA,29,0
2020-06-25,Cajamarca,CAJ,75,0
2020-06-25,Callao,CAL,175,0
2020-06-25,Cusco,CUS,18,0
2020-06-25,Huancavelica,HUA,11,0
2020-06-25,Huanuco,HCO,59,0
2020-06-25,Ica,ICA,141,0
2020-06-25,Junin,JUN,102,0
2020-06-25,La Libertad,LIB,171,0
2020-06-25,Lambayeque,LAM,141,0
2020-06-25,Lima,LIM,1900,0
2020-06-25,Lima Region,LRE,228,0
2020-06-25,Loreto,LOR,65,0
2020-06-25,Madre de Dios,MDI,69,0
2020-06-25,Moquegua,MOQ,12,0
2020-06-25,Pasco,PAS,13,0
2020-06-25,Piura,PIU,203,0
2020-06-25,Puno,PUN,4,0
2020-06-25,San Martin,SMA,236,0
2020-06-25,Tumbes,TUM,58,0
2020-06-25,Ucayali,UCA,97,0
2020-06-26,Amazonas,AMA,52,0
2020-06-26,Ancash,ANC,111,0
2020-06-26,Apurimac,APU,18,0
2020-06-26,Arequipa,ARE,166,0
2020-06-26,Ayacucho,AYA,30,0
2020-06-26,Cajamarca,CAJ,82,0
2020-06-26,Callao,CAL,206,0
2020-06-26,Cusco,CUS,41,0
2020-06-26,Huancavelica,HUA,4,0
2020-06-26,Huanuco,HCO,51,0
2020-06-26,Ica,ICA,211,0
2020-06-26,Junin,JUN,85,0
2020-06-26,La Libertad,LIB,225,0
2020-06-26,Lambayeque,LAM,256,0
2020-06-26,Lima,LIM,1710,0
2020-06-26,Lima Region,LRE,170,0
2020-06-26,Loreto,LOR,87,0
2020-06-26,Madre de Dios,MDI,63,0
2020-06-26,Moquegua,MOQ,15,0
2020-06-26,Pasco,PAS,17,0
2020-06-26,Piura,PIU,234,0
2020-06-26,Puno,PUN,23,0
2020-06-26,San Martin,SMA,284,0
2020-06-26,Tumbes,TUM,61,0
2020-06-26,Ucayali,UCA,110,0
2020-06-27,Amazonas,AMA,55,0
2020-06-27,Ancash,ANC,78,0
2020-06-27,Apurimac,APU,11,0
2020-06-27,Arequipa,ARE,272,0
2020-06-27,Ayacucho,AYA,27,0
2020-06-27,Cajamarca,CAJ,62,0
2020-06-27,Callao,CAL,107,0
2020-06-27,Cusco,CUS,31,0
2020-06-27,Huancavelica,HUA,21,0
2020-06-27,Huanuco,HCO,99,0
2020-06-27,Ica,ICA,157,0
2020-06-27,Junin,JUN,82,0
2020-06-27,La Libertad,LIB,209,0
2020-06-27,Lambayeque,LAM,146,0
2020-06-27,Lima,LIM,1279,0
2020-06-27,Lima Region,LRE,166,0
2020-06-27,Loreto,LOR,42,0
2020-06-27,Madre de Dios,MDI,81,0
2020-06-27,Moquegua,MOQ,12,0
2020-06-27,Pasco,PAS,15,0
2020-06-27,Piura,PIU,146,0
2020-06-27,Puno,PUN,17,0
2020-06-27,San Martin,SMA,207,0
2020-06-27,Tumbes,TUM,86,0
2020-06-27,Ucayali,UCA,102,0
2020-06-28,Amazonas,AMA,28,0
2020-06-28,Ancash,ANC,39,0
2020-06-28,Arequipa,ARE,58,0
2020-06-28,Ayacucho,AYA,11,0
2020-06-28,Cajamarca,CAJ,29,0
2020-06-28,Callao,CAL,30,0
2020-06-28,Cusco,CUS,6,0
2020-06-28,Huancavelica,HUA,8,0
2020-06-28,Huanuco,HCO,81,0
2020-06-28,Ica,ICA,96,0
2020-06-28,Junin,JUN,85,0
2020-06-28,La Libertad,LIB,83,0
2020-06-28,Lambayeque,LAM,31,0
2020-06-28,Lima,LIM,751,0
2020-06-28,Lima Region,LRE,47,0
2020-06-28,Loreto,LOR,30,0
2020-06-28,Madre de Dios,MDI,14,0
2020-06-28,Moquegua,MOQ,6,0
2020-06-28,Pasco,PAS,8,0
2020-06-28,Piura,PIU,37,0
2020-06-28,Puno,PUN,3,0
2020-06-28,San Martin,SMA,60,0
2020-06-28,Tumbes,TUM,29,0
2020-06-28,Ucayali,UCA,23,0
2020-06-29,Amazonas,AMA,29,0
2020-06-29,Ancash,ANC,129,0
2020-06-29,Apurimac,APU,4,0
2020-06-29,Arequipa,ARE,58,0
2020-06-29,Ayacucho,AYA,32,0
2020-06-29,Cajamarca,CAJ,57,0
2020-06-29,Callao,CAL,69,0
2020-06-29,Cusco,CUS,29,0
2020-06-29,Huancavelica,HUA,14,0
2020-06-29,Huanuco,HCO,77,0
2020-06-29,Ica,ICA,133,0
2020-06-29,Junin,JUN,116,0
2020-06-29,La Libertad,LIB,113,0
2020-06-29,Lambayeque,LAM,57,0
2020-06-29,Lima,LIM,1051,0
2020-06-29,Lima Region,LRE,146,0
2020-06-29,Loreto,LOR,52,0
2020-06-29,Madre de Dios,MDI,41,0
2020-06-29,Moquegua,MOQ,6,0
2020-06-29,Pasco,PAS,15,0
2020-06-29,Piura,PIU,128,0
2020-06-29,Puno,PUN,24,0
2020-06-29,San Martin,SMA,211,0
2020-06-29,Tumbes,TUM,87,0
2020-06-29,Ucayali,UCA,42,0
2020-06-30,Amazonas,AMA,101,0
2020-06-30,Ancash,ANC,131,0
2020-06-30,Apurimac,APU,8,0
2020-06-30,Arequipa,ARE,134,0
2020-06-30,Ayacucho,AYA,43,0
2020-06-30,Cajamarca,CAJ,92,0
2020-06-30,Callao,CAL,144,0
2020-06-30,Cusco,CUS,27,0
2020-06-30,Huancavelica,HUA,7,0
2020-06-30,Huanuco,HCO,95,0
2020-06-30,Ica,ICA,93,0
2020-06-30,Junin,JUN,68,0
2020-06-30,La Libertad,LIB,208,0
2020-06-30,Lambayeque,LAM,135,0
2020-06-30,Lima,LIM,1336,0
2020-06-30,Lima Region,LRE,146,0
2020-06-30,Loreto,LOR,57,0
2020-06-30,Madre de Dios,MDI,74,0
2020-06-30,Moquegua,MOQ,53,0
2020-06-30,Pasco,PAS,13,0
2020-06-30,Piura,PIU,220,0
2020-06-30,Puno,PUN,20,0
2020-06-30,San Martin,SMA,256,0
2020-06-30,Tumbes,TUM,143,0
2020-06-30,Ucayali,UCA,107,0
2020-07-01,Amazonas,AMA,72,0
2020-07-01,Ancash,ANC,145,0
2020-07-01,Apurimac,APU,6,0
2020-07-01,Arequipa,ARE,186,0
2020-07-01,Ayacucho,AYA,32,0
2020-07-01,Cajamarca,CAJ,65,0
2020-07-01,Callao,CAL,55,0
2020-07-01,Cusco,CUS,18,0
2020-07-01,Huancavelica,HUA,11,0
2020-07-01,Huanuco,HCO,82,0
2020-07-01,Ica,ICA,176,0
2020-07-01,Junin,JUN,74,0
2020-07-01,La Libertad,LIB,156,0
2020-07-01,Lambayeque,LAM,133,0
2020-07-01,Lima,LIM,1348,0
2020-07-01,Lima Region,LRE,188,0
2020-07-01,Loreto,LOR,123,0
2020-07-01,Madre de Dios,MDI,78,0
2020-07-01,Moquegua,MOQ,35,0
2020-07-01,Pasco,PAS,13,0
2020-07-01,Piura,PIU,234,0
2020-07-01,Puno,PUN,19,0
2020-07-01,San Martin,SMA,189,0
2020-07-01,Tumbes,TUM,57,0
2020-07-01,Ucayali,UCA,145,0
2020-07-02,Amazonas,AMA,72,0
2020-07-02,Ancash,ANC,125,0
2020-07-02,Apurimac,APU,9,0
2020-07-02,Arequipa,ARE,115,0
2020-07-02,Ayacucho,AYA,48,0
2020-07-02,Cajamarca,CAJ,159,0
2020-07-02,Callao,CAL,52,0
2020-07-02,Cusco,CUS,36,0
2020-07-02,Huancavelica,HUA,11,0
2020-07-02,Huanuco,HCO,71,0
2020-07-02,Ica,ICA,164,0
2020-07-02,Junin,JUN,83,0
2020-07-02,La Libertad,LIB,212,0
2020-07-02,Lambayeque,LAM,113,0
2020-07-02,Lima,LIM,1111,0
2020-07-02,Lima Region,LRE,182,0
2020-07-02,Loreto,LOR,73,0
2020-07-02,Madre de Dios,MDI,72,0
2020-07-02,Moquegua,MOQ,21,0
2020-07-02,Pasco,PAS,22,0
2020-07-02,Piura,PIU,177,0
2020-07-02,Puno,PUN,20,0
2020-07-02,San Martin,SMA,205,0
2020-07-02,Tumbes,TUM,119,0
2020-07-02,Ucayali,UCA,48,0
2020-07-03,Amazonas,AMA,203,0
2020-07-03,Ancash,ANC,136,0
2020-07-03,Apurimac,APU,8,0
2020-07-03,Arequipa,ARE,119,0
2020-07-03,Ayacucho,AYA,25,0
2020-07-03,Cajamarca,CAJ,94,0
2020-07-03,Callao,CAL,84,0
2020-07-03,Cusco,CUS,27,0
2020-07-03,Huancavelica,HUA,15,0
2020-07-03,Huanuco,HCO,204,0
2020-07-03,Ica,ICA,180,0
2020-07-03,Junin,JUN,121,0
2020-07-03,La Libertad,LIB,233,0
2020-07-03,Lambayeque,LAM,153,0
2020-07-03,Lima,LIM,1413,0
2020-07-03,Lima Region,LRE,200,0
2020-07-03,Loreto,LOR,61,0
2020-07-03,Madre de Dios,MDI,72,0
2020-07-03,Moquegua,MOQ,38,0
2020-07-03,Pasco,PAS,6,0
2020-07-03,Piura,PIU,146,0
2020-07-03,Puno,PUN,18,0
2020-07-03,San Martin,SMA,158,0
2020-07-03,Tumbes,TUM,48,0
2020-07-03,Ucayali,UCA,139,0
2020-07-04,Amazonas,AMA,84,0
2020-07-04,Ancash,ANC,127,0
2020-07-04,Apurimac,APU,5,0
2020-07-04,Arequipa,ARE,210,0
2020-07-04,Ayacucho,AYA,48,0
2020-07-04,Cajamarca,CAJ,111,0
2020-07-04,Callao,CAL,61,0
2020-07-04,Cusco,CUS,45,0
2020-07-04,Huancavelica,HUA,18,0
2020-07-04,Huanuco,HCO,242,0
2020-07-04,Ica,ICA,176,0
2020-07-04,Junin,JUN,75,0
2020-07-04,La Libertad,LIB,194,0
2020-07-04,Lambayeque,LAM,88,0
2020-07-04,Lima,LIM,1290,0
2020-07-04,Lima Region,LRE,112,0
2020-07-04,Loreto,LOR,69,0
2020-07-04,Madre de Dios,MDI,58,0
2020-07-04,Moquegua,MOQ,52,0
2020-07-04,Pasco,PAS,19,0
2020-07-04,Piura,PIU,143,0
2020-07-04,Puno,PUN,20,0
2020-07-04,San Martin,SMA,154,0
2020-07-04,Tumbes,TUM,41,0
2020-07-04,Ucayali,UCA,57,0
2020-07-05,Amazonas,AMA,23,0
2020-07-05,Ancash,ANC,47,0
2020-07-05,Apurimac,APU,3,0
2020-07-05,Arequipa,ARE,68,0
2020-07-05,Ayacucho,AYA,14,0
2020-07-05,Cajamarca,CAJ,97,0
2020-07-05,Callao,CAL,35,0
2020-07-05,Cusco,CUS,26,0
2020-07-05,Huancavelica,HUA,24,0
2020-07-05,Huanuco,HCO,37,0
2020-07-05,Ica,ICA,134,0
2020-07-05,Junin,JUN,162,0
2020-07-05,La Libertad,LIB,43,0
2020-07-05,Lambayeque,LAM,38,0
2020-07-05,Lima,LIM,1126,0
2020-07-05,Lima Region,LRE,99,0
2020-07-05,Loreto,LOR,44,0
2020-07-05,Madre de Dios,MDI,12,0
2020-07-05,Moquegua,MOQ,10,0
2020-07-05,Pasco,PAS,11,0
2020-07-05,Piura,PIU,53,0
2020-07-05,Puno,PUN,15,0
2020-07-05,San Martin,SMA,100,0
2020-07-05,Tumbes,TUM,30,0
2020-07-05,Ucayali,UCA,48,0
2020-07-06,Amazonas,AMA,145,0
2020-07-06,Ancash,ANC,170,0
2020-07-06,Apurimac,APU,6,0
2020-07-06,Arequipa,ARE,78,0
2020-07-06,Ayacucho,AYA,48,0
2020-07-06,Cajamarca,CAJ,149,0
2020-07-06,Callao,CAL,73,0
2020-07-06,Cusco,CUS,40,0
2020-07-06,Huancavelica,HUA,24,0
2020-07-06,Huanuco,HCO,109,0
2020-07-06,Ica,ICA,190,0
2020-07-06,Junin,JUN,187,0
2020-07-06,La Libertad,LIB,177,0
2020-07-06,Lambayeque,LAM,153,0
2020-07-06,Lima,LIM,1432,0
2020-07-06,Lima Region,LRE,187,0
2020-07-06,Loreto,LOR,109,0
2020-07-06,Madre de Dios,MDI,58,0
2020-07-06,Moquegua,MOQ,39,0
2020-07-06,Pasco,PAS,24,0
2020-07-06,Piura,PIU,94,0
2020-07-06,Puno,PUN,23,0
2020-07-06,San Martin,SMA,89,0
2020-07-06,Tumbes,TUM,40,0
2020-07-06,Ucayali,UCA,101,0
2020-07-07,Amazonas,AMA,121,0
2020-07-07,Ancash,ANC,199,0
2020-07-07,Apurimac,APU,11,0
2020-07-07,Arequipa,ARE,175,0
2020-07-07,Ayacucho,AYA,43,0
2020-07-07,Cajamarca,CAJ,167,0
2020-07-07,Callao,CAL,165,0
2020-07-07,Cusco,CUS,38,0
2020-07-07,Huancavelica,HUA,14,0
2020-07-07,Huanuco,HCO,122,0
2020-07-07,Ica,ICA,159,0
2020-07-07,Junin,JUN,100,0
2020-07-07,La Libertad,LIB,181,0
2020-07-07,Lambayeque,LAM,106,0
2020-07-07,Lima,LIM,1581,0
2020-07-07,Lima Region,LRE,219,0
2020-07-07,Loreto,LOR,115,0
2020-07-07,Madre de Dios,MDI,51,0
2020-07-07,Moquegua,MOQ,40,0
2020-07-07,Pasco,PAS,22,0
2020-07-07,Piura,PIU,154,0
2020-07-07,Puno,PUN,20,0
2020-07-07,San Martin,SMA,62,0
2020-07-07,Tumbes,TUM,35,0
2020-07-07,Ucayali,UCA,102,0
2020-07-08,Amazonas,AMA,120,0
2020-07-08,Ancash,ANC,87,0
2020-07-08,Apurimac,APU,2,0
2020-07-08,Arequipa,ARE,168,0
2020-07-08,Ayacucho,AYA,57,0
2020-07-08,Cajamarca,CAJ,134,0
2020-07-08,Callao,CAL,91,0
2020-07-08,Cusco,CUS,28,0
2020-07-08,Huancavelica,HUA,11,0
2020-07-08,Huanuco,HCO,43,0
2020-07-08,Ica,ICA,97,0
2020-07-08,Junin,JUN,57,0
2020-07-08,La Libertad,LIB,114,0
2020-07-08,Lambayeque,LAM,157,0
2020-07-08,Lima,LIM,926,0
2020-07-08,Lima Region,LRE,131,0
2020-07-08,Loreto,LOR,55,0
2020-07-08,Madre de Dios,MDI,9,0
2020-07-08,Moquegua,MOQ,33,0
2020-07-08,Pasco,PAS,27,0
2020-07-08,Piura,PIU,106,0
2020-07-08,Puno,PUN,6,0
2020-07-08,San Martin,SMA,45,0
2020-07-08,Tumbes,TUM,18,0
2020-07-08,Ucayali,UCA,56,0
2020-07-09,Amazonas,AMA,67,0
2020-07-09,Ancash,ANC,50,0
2020-07-09,Apurimac,APU,3,0
2020-07-09,Arequipa,ARE,132,0
2020-07-09,Ayacucho,AYA,33,0
2020-07-09,Cajamarca,CAJ,65,0
2020-07-09,Callao,CAL,114,0
2020-07-09,Cusco,CUS,25,0
2020-07-09,Huancavelica,HUA,9,0
2020-07-09,Huanuco,HCO,118,0
2020-07-09,Ica,ICA,116,0
2020-07-09,Junin,JUN,26,0
2020-07-09,La Libertad,LIB,127,0
2020-07-09,Lambayeque,LAM,50,0
2020-07-09,Lima,LIM,1095,0
2020-07-09,Lima Region,LRE,72,0
2020-07-09,Loreto,LOR,58,0
2020-07-09,Madre de Dios,MDI,9,0
2020-07-09,Moquegua,MOQ,24,0
2020-07-09,Pasco,PAS,9,0
2020-07-09,Piura,PIU,59,0
2020-07-09,Puno,PUN,3,0
2020-07-09,San Martin,SMA,80,0
2020-07-09,Tumbes,TUM,40,0
2020-07-09,Ucayali,UCA,48,0
2020-07-10,Amazonas,AMA,78,0
2020-07-10,Ancash,ANC,151,0
2020-07-10,Apurimac,APU,14,0
2020-07-10,Arequipa,ARE,333,0
2020-07-10,Ayacucho,AYA,71,0
2020-07-10,Cajamarca,CAJ,180,0
2020-07-10,Callao,CAL,115,0
2020-07-10,Cusco,CUS,94,0
2020-07-10,Huancavelica,HUA,20,0
2020-07-10,Huanuco,HCO,119,0
2020-07-10,Ica,ICA,182,0
2020-07-10,Junin,JUN,150,0
2020-07-10,La Libertad,LIB,303,0
2020-07-10,Lambayeque,LAM,162,0
2020-07-10,Lima,LIM,1691,0
2020-07-10,Lima Region,LRE,232,0
2020-07-10,Loreto,LOR,110,0
2020-07-10,Madre de Dios,MDI,53,0
2020-07-10,Moquegua,MOQ,79,0
2020-07-10,Pasco,PAS,72,0
2020-07-10,Piura,PIU,269,0
2020-07-10,Puno,PUN,21,0
2020-07-10,San Martin,SMA,160,0
2020-07-10,Tumbes,TUM,70,0
2020-07-10,Ucayali,UCA,163,0
2020-07-11,Amazonas,AMA,92,0
2020-07-11,Ancash,ANC,189,0
2020-07-11,Apurimac,APU,28,0
2020-07-11,Arequipa,ARE,320,0
2020-07-11,Ayacucho,AYA,50,0
2020-07-11,Cajamarca,CAJ,165,0
2020-07-11,Callao,CAL,77,0
2020-07-11,Cusco,CUS,87,0
2020-07-11,Huancavelica,HUA,16,0
2020-07-11,Huanuco,HCO,233,0
2020-07-11,Ica,ICA,153,0
2020-07-11,Junin,JUN,201,0
2020-07-11,La Libertad,LIB,203,0
2020-07-11,Lambayeque,LAM,114,0
2020-07-11,Lima,LIM,1248,0
2020-07-11,Lima Region,LRE,266,0
2020-07-11,Loreto,LOR,89,0
2020-07-11,Madre de Dios,MDI,39,0
2020-07-11,Moquegua,MOQ,57,0
2020-07-11,Pasco,PAS,34,0
2020-07-11,Piura,PIU,240,0
2020-07-11,Puno,PUN,12,0
2020-07-11,San Martin,SMA,84,0
2020-07-11,Tumbes,TUM,74,0
2020-07-11,Ucayali,UCA,113,0
2020-07-12,Amazonas,AMA,89,0
2020-07-12,Ancash,ANC,103,0
2020-07-12,Apurimac,APU,1,0
2020-07-12,Arequipa,ARE,54,0
2020-07-12,Ayacucho,AYA,23,0
2020-07-12,Cajamarca,CAJ,102,0
2020-07-12,Callao,CAL,61,0
2020-07-12,Cusco,CUS,13,0
2020-07-12,Huancavelica,HUA,24,0
2020-07-12,Huanuco,HCO,182,0
2020-07-12,Ica,ICA,56,0
2020-07-12,Junin,JUN,114,0
2020-07-12,La Libertad,LIB,74,0
2020-07-12,Lambayeque,LAM,41,0
2020-07-12,Lima,LIM,1073,0
2020-07-12,Lima Region,LRE,90,0
2020-07-12,Loreto,LOR,49,0
2020-07-12,Madre de Dios,MDI,9,0
2020-07-12,Moquegua,MOQ,25,0
2020-07-12,Pasco,PAS,20,0
2020-07-12,Piura,PIU,51,0
2020-07-12,Puno,PUN,15,0
2020-07-12,San Martin,SMA,43,0
2020-07-12,Tumbes,TUM,17,0
2020-07-12,Ucayali,UCA,36,0
2020-07-13,Amazonas,AMA,77,0
2020-07-13,Ancash,ANC,55,0
2020-07-13,Apurimac,APU,1,0
2020-07-13,Arequipa,ARE,112,0
2020-07-13,Ayacucho,AYA,39,0
2020-07-13,Cajamarca,CAJ,94,0
2020-07-13,Callao,CAL,54,0
2020-07-13,Cusco,CUS,82,0
2020-07-13,Huancavelica,HUA,15,0
2020-07-13,Huanuco,HCO,67,0
2020-07-13,Ica,ICA,96,0
2020-07-13,Junin,JUN,42,0
2020-07-13,La Libertad,LIB,113,0
2020-07-13,Lambayeque,LAM,66,0
2020-07-13,Lima,LIM,1763,0
2020-07-13,Lima Region,LRE,121,0
2020-07-13,Loreto,LOR,71,0
2020-07-13,Madre de Dios,MDI,15,0
2020-07-13,Moquegua,MOQ,21,0
2020-07-13,Pasco,PAS,27,0
2020-07-13,Piura,PIU,69,0
2020-07-13,Puno,PUN,7,0
2020-07-13,San Martin,SMA,43,0
2020-07-13,Tumbes,TUM,10,0
2020-07-13,Ucayali,UCA,23,0
2020-07-14,Amazonas,AMA,114,0
2020-07-14,Ancash,ANC,148,0
2020-07-14,Apurimac,APU,6,0
2020-07-14,Arequipa,ARE,202,0
2020-07-14,Ayacucho,AYA,78,0
2020-07-14,Cajamarca,CAJ,135,0
2020-07-14,Callao,CAL,60,0
2020-07-14,Cusco,CUS,67,0
2020-07-14,Huancavelica,HUA,19,0
2020-07-14,Huanuco,HCO,194,0
2020-07-14,Ica,ICA,178,0
2020-07-14,Junin,JUN,160,0
2020-07-14,La Libertad,LIB,120,0
2020-07-14,Lambayeque,LAM,98,0
2020-07-14,Lima,LIM,1654,0
2020-07-14,Lima Region,LRE,385,0
2020-07-14,Loreto,LOR,77,0
2020-07-14,Madre de Dios,MDI,77,0
2020-07-14,Moquegua,MOQ,91,0
2020-07-14,Pasco,PAS,16,0
2020-07-14,Piura,PIU,83,0
2020-07-14,Puno,PUN,9,0
2020-07-14,San Martin,SMA,82,0
2020-07-14,Tumbes,TUM,10,0
2020-07-14,Ucayali,UCA,70,0
2020-07-15,Amazonas,AMA,84,0
2020-07-15,Ancash,ANC,94,0
2020-07-15,Apurimac,APU,11,0
2020-07-15,Arequipa,ARE,253,0
2020-07-15,Ayacucho,AYA,75,0
2020-07-15,Cajamarca,CAJ,144,0
2020-07-15,Callao,CAL,146,0
2020-07-15,Cusco,CUS,70,0
2020-07-15,Huancavelica,HUA,10,0
2020-07-15,Huanuco,HCO,107,0
2020-07-15,Ica,ICA,202,0
2020-07-15,Junin,JUN,77,0
2020-07-15,La Libertad,LIB,255,0
2020-07-15,Lambayeque,LAM,89,0
2020-07-15,Lima,LIM,2009,0
2020-07-15,Lima Region,LRE,220,0
2020-07-15,Loreto,LOR,81,0
2020-07-15,Madre de Dios,MDI,2,0
2020-07-15,Moquegua,MOQ,49,0
2020-07-15,Pasco,PAS,15,0
2020-07-15,Piura,PIU,128,0
2020-07-15,Puno,PUN,18,0
2020-07-15,San Martin,SMA,82,0
2020-07-15,Tumbes,TUM,77,0
2020-07-15,Ucayali,UCA,92,0
2020-07-16,Amazonas,AMA,113,0
2020-07-16,Ancash,ANC,130,0
2020-07-16,Apurimac,APU,12,0
2020-07-16,Arequipa,ARE,208,0
2020-07-16,Ayacucho,AYA,90,0
2020-07-16,Cajamarca,CAJ,99,0
2020-07-16,Callao,CAL,153,0
2020-07-16,Cusco,CUS,54,0
2020-07-16,Huancavelica,HUA,18,0
2020-07-16,Huanuco,HCO,140,0
2020-07-16,Ica,ICA,207,0
2020-07-16,Junin,JUN,164,0
2020-07-16,La Libertad,LIB,137,0
2020-07-16,Lambayeque,LAM,102,0
2020-07-16,Lima,LIM,2084,0
2020-07-16,Lima Region,LRE,266,0
2020-07-16,Loreto,LOR,73,0
2020-07-16,Madre de Dios,MDI,18,0
2020-07-16,Moquegua,MOQ,86,0
2020-07-16,Pasco,PAS,14,0
2020-07-16,Piura,PIU,84,0
2020-07-16,Puno,PUN,74,0
2020-07-16,San Martin,SMA,91,0
2020-07-16,Tumbes,TUM,13,0
2020-07-16,Ucayali,UCA,68,0
2020-07-17,Amazonas,AMA,325,0
2020-07-17,Ancash,ANC,97,0
2020-07-17,Apurimac,APU,13,0
2020-07-17,Arequipa,ARE,200,0
2020-07-17,Ayacucho,AYA,115,0
2020-07-17,Cajamarca,CAJ,93,0
